state_fips,state,year,fitted_log,residual_log,standardized_residual,cooks_distance,leverage,prior_residual
17,Illinois,2018,17.748678738484607,-0.04954464961388488,-0.5278715911622479,7.245303875910028e-4,0.13300517582476373,-0.09044237204906268
09,Connecticut,2022,16.107670923692194,0.04964544041940899,0.5286169304322882,7.197940137011876e-4,0.13192717580961003,0.114390662321987
33,New Hampshire,2020,15.436885234177108,0.0482171590410149,0.5145705919863799,7.05473813062509e-4,0.1358425600943095,-0.029917843148008064
34,New Jersey,2015,16.741967797619004,-0.047258782356691786,-0.5048805158065469,6.898192866183053e-4,0.1376821115805697,
46,South Dakota,2022,15.913968035604322,-0.045616617757391495,-0.48946621244719507,6.89583518212434e-4,0.14516895037951638,0.07322860128975056
55,Wisconsin,2022,17.066505630219243,0.04853865563068619,0.5167712303169013,6.866686589269899e-4,0.13172280667176114,-0.027521019722577995
29,Missouri,2019,18.167517911773423,-0.04794226060497995,-0.5105425631365759,6.726262950780184e-4,0.13213400960547117,-0.03921415275499186
23,Maine,2020,15.313086944176229,0.04785619624623225,0.50943297951163,6.658661382395012e-4,0.1314760444946231,0.02293747941404548
20,Kansas,2016,16.689573578100138,-0.046749398206835255,-0.4989947531883971,6.651346817064644e-4,0.13614738363969336,0.006216482490805304
50,Vermont,2020,15.422725969432303,0.047195866608802144,0.502739741459553,6.550839793992952e-4,0.1326366707113152,0.06822904075506726
51,Virginia,2022,17.790766783656906,-0.047359871108195464,-0.5038784658435984,6.460978896999686e-4,0.13054123768586115,0.04466755763438555
34,New Jersey,2018,16.64848128167488,0.04622773358743423,0.4929423711424869,6.397446529127027e-4,0.1344493919719575,0.004508962105397631
29,Missouri,2015,18.120969643815183,-0.04560008515123627,-0.4870350885069435,6.395235445918734e-4,0.13723927472017758,
50,Vermont,2022,15.4552664378768,0.04664307365770397,0.4966247007397465,6.348500461420155e-4,0.13184503708081585,0.05392853194645624
34,New Jersey,2023,16.69754695794573,0.04648712387908561,0.4949799797643494,6.309560388093858e-4,0.13190021262559815,0.02706739254679065
41,Oregon,2015,16.76054622224284,-0.03813460443119181,-0.4165260551815745,6.239245697441971e-4,0.1750384505837379,
29,Missouri,2016,18.13763337734738,-0.045456700367051656,-0.4847110090257262,6.183759683965742e-4,0.13441522316355128,-0.04560008515123627
42,Pennsylvania,2021,18.391742772512718,-0.039340869313649544,-0.4270424165330614,6.095995013694903e-4,0.1647327790543838,0.00955886100088776
32,Nevada,2015,15.948087685752304,0.03875967859606111,0.42158553358429796,6.08739679253918e-4,0.168105034109292,
30,Montana,2021,14.921702886316039,-0.044935826227424945,-0.4786587294866495,5.937068066612836e-4,0.13261270367296654,-0.011375106527658134
49,Utah,2020,16.28146046535363,0.04364935498901792,0.4661762583221543,5.854793760335598e-4,0.13715076322134234,-0.020554616841842233
21,Kentucky,2016,17.771524073274833,-0.04399050988241327,-0.46906756571476393,5.789354547342953e-4,0.13438107027779636,0.06070684135008262
51,Virginia,2021,17.772706709757824,0.04466755763438555,0.47529023344392635,5.759056421974798e-4,0.13074700785598364,0.028906206312692067
30,Montana,2016,14.801087270448338,0.04404270469709389,0.4686980056589803,5.610754742916808e-4,0.13095690406935143,0.020009809546000408
04,Arizona,2019,16.246565984820325,-0.042292637620951784,-0.4520531495034764,5.570616025187536e-4,0.1385499401721686,0.13649675551859966
01,Alabama,2021,17.55248997257643,0.04265440277024357,0.4548461070175211,5.448142574828776e-4,0.1344775663118453,-0.0387100120677925
19,Iowa,2022,17.410927656839167,-0.04293026966651363,-0.45740758461651665,5.44164601785791e-4,0.13303798150961177,-0.02503202322184627
17,Illinois,2021,17.715663534969593,0.041428830664372085,0.4432170437469581,5.424280142727267e-4,0.14009196427773674,0.08555420460538415
08,Colorado,2023,16.61189762442615,-0.0427263541076098,-0.4551215081488565,5.367211627527387e-4,0.13260580144603992,0.017941322564294017
45,South Carolina,2019,17.229858179829083,-0.040178912590571825,-0.43065604317777983,5.259249411827547e-4,0.14332749637256115,-0.03321759594470013
42,Pennsylvania,2019,18.332270079934993,0.0423667255159663,0.4511741171282309,5.253957473441997e-4,0.13215731791680105,-0.01023660107080913
53,Washington,2020,16.578753769735656,-0.04194778391915047,-0.4471910882362827,5.245298086845588e-4,0.13401309307238257,-0.07058062122502236
51,Virginia,2023,17.809342160907665,-0.042587884361964104,-0.4530230342272909,5.207673105236405e-4,0.130216579341,-0.047359871108195464
47,Tennessee,2016,17.634140739453667,-0.041282079387848045,-0.4397756177043385,5.017992075319345e-4,0.13275781160996655,-0.11647282826657633
48,Texas,2021,19.02140572321267,0.041128906912088495,0.43824286750347163,5.000036701398019e-4,0.1331495411226276,0.027900196066006334
18,Indiana,2021,17.813079006452504,-0.040572077417351526,-0.4329871654178841,4.995814314014158e-4,0.1358602031638289,-0.015333372276302808
26,Michigan,2022,17.391357843261954,0.04046147598141876,0.4319306144569954,4.99244715292586e-4,0.13635546343276264,0.04004045286900006
17,Illinois,2019,17.76415472207288,-0.0406291800779993,-0.4331846717374984,4.930479711983298e-4,0.134216077719102,-0.04954464961388488
42,Pennsylvania,2022,18.29029580527745,0.040460231146930384,0.4315682116208248,4.925007652545254e-4,0.13495761982830454,-0.039340869313649544
26,Michigan,2020,17.34695987501317,-0.04102080165879589,-0.4367558842194603,4.90899889539435e-4,0.1318189159302957,-0.0048580747689613004
23,Maine,2018,15.252417890923164,-0.040662640985831305,-0.432698265433705,4.7769847585853056e-4,0.13083862648532013,0.054656223865971604
26,Michigan,2021,17.358989043551382,0.04004045286900006,0.42684540282575917,4.7768177192925645e-4,0.13396327950715484,-0.04102080165879589
39,Ohio,2020,18.05681327227952,-0.03959963377264685,-0.4220134829815643,4.6473836203432095e-4,0.13341883045576025,0.009755829855765986
30,Montana,2023,14.906553157578358,-0.03673056984255391,-0.3949643851887903,4.622956434727615e-4,0.14882468160793239,-0.07643388242362203
05,Arkansas,2017,17.206725651315033,0.03954109055293928,0.4212289938816775,4.603675011928078e-4,0.1327579356192404,0.016361401310551724
09,Connecticut,2020,16.108012252600112,0.03964220059975231,0.4220714687918345,4.583429757435065e-4,0.13179340559370623,0.007683977092280994
53,Washington,2016,16.517724208519343,0.038626373370132125,0.4119742340886727,4.4825965728580153e-4,0.13481830930399027,-0.020078025284831245
29,Missouri,2018,18.123022580064802,-0.03921415275499186,-0.41733064874897197,4.451181928352521e-4,0.1310302197264416,-0.021535329862860983
01,Alabama,2020,17.560448662480617,-0.0387100120677925,-0.41226226748404365,4.3915146371420325e-4,0.13228121375696456,-0.017758550925701985
42,Pennsylvania,2016,18.314009088863305,-0.03719871533064195,-0.39745174627668844,4.2821147043686845e-4,0.13788217179001266,-0.018306013248189954
27,Minnesota,2020,15.92684227128121,0.03810220018293611,0.4055432697296745,4.210631217911262e-4,0.1312290832252273,-0.05932275707601087
23,Maine,2015,15.244532548882704,0.036545551095968846,0.39051305476435183,4.140060848798067e-4,0.13805912006894028,
16,Idaho,2018,15.305427462788705,0.03613939867061873,0.3862780708230173,4.0667131582390945e-4,0.13852773820849304,-0.04918981837999259
13,Georgia,2015,17.724229847435225,-0.0354371123592365,-0.3792465442399435,3.99100895697723e-4,0.14068389983911636,
56,Wyoming,2016,16.076785187803225,0.03629792133155419,0.3872632970557278,3.9797161293308835e-4,0.13536981158486697,0.5273200029143225
40,Oklahoma,2017,17.429767122829766,-0.036308671458836685,-0.3871616065730582,3.9448092200637403e-4,0.1344030614602228,-0.05165486206613843
01,Alabama,2022,17.554559483145134,0.036008225174128605,0.3835008281547446,3.802034683855046e-4,0.132338392463052,0.04265440277024357
48,Texas,2019,19.031583685219257,0.03620030079164737,0.3851892046167678,3.781891034402014e-4,0.13072796940944056,0.03368124012159033
12,Florida,2023,18.334242950948962,0.03514449861585434,0.3752047382388459,3.7721537956635575e-4,0.13650935408116646,0.025363419589991748
20,Kansas,2020,16.65937491607143,0.0353340991908802,0.3768269105952585,3.745465808614705e-4,0.13466595612934548,-0.12168378031513766
12,Florida,2018,18.192379992622225,-0.03566479450432251,-0.37965728154333866,3.6986552957809203e-4,0.13148855381199792,0.004863777592421807
12,Florida,2019,18.24924825900113,-0.035591684483090746,-0.3787126344473619,3.655695679016268e-4,0.1307252611358174,-0.03566479450432251
53,Washington,2022,16.596093117761036,0.03482615962594834,0.37135772453465454,3.629944839544576e-4,0.13442279571432572,0.01620383560234819
01,Alabama,2018,17.45494064810519,-0.031218539094434804,-0.3365672073118137,3.4745478613578394e-4,0.15323847702596258,0.02710818160254089
46,South Dakota,2015,15.73353032301062,-0.03398501970911921,-0.36246461426674415,3.4689784755871926e-4,0.13478630616002768,
46,South Dakota,2017,15.712044695782007,-0.03400559770147078,-0.36244310799075513,3.434381395011836e-4,0.13363540620749145,-0.02997757717430008
50,Vermont,2023,15.510458627190062,0.033161372925810555,0.35391999610916086,3.3406554703571244e-4,0.13595896970610052,0.04664307365770397
48,Texas,2018,18.963612868134767,0.03368124012159033,0.3585576638157469,3.3011574176802707e-4,0.13156425682527342,-0.0570397620557556
56,Wyoming,2018,16.015297928429174,0.03344764439435246,0.3562266184239102,3.2800418173210274e-4,0.1323233708238174,0.08055290102428339
49,Utah,2017,16.082881410695652,0.03220973124236902,0.34406709374781974,3.198283050405889e-4,0.13748335314476876,-0.1611749991610086
45,South Carolina,2018,17.162914158581497,-0.03321759594470013,-0.35347209726039497,3.1875247294217484e-4,0.13082808535998142,0.009149796897141078
56,Wyoming,2020,16.10595214794759,-0.03285386292000858,-0.349557947231409,3.111375359981007e-4,0.13061111647901474,0.09940157883926039
34,New Jersey,2020,16.698670090683112,-0.03245303121510602,-0.34573113845431114,3.10277445063058e-4,0.1328123099008912,-0.010490060519654624
30,Montana,2018,14.798384675142875,0.03235656255045784,0.3446200524015658,3.0716355421525664e-4,0.13239263807390794,0.02321352662351271
25,Massachusetts,2022,16.342449497412563,0.022506231477284273,0.2527479472841904,3.046997389216402e-4,0.21961331610562676,-0.04097178703836003
08,Colorado,2015,16.485549434973795,0.0313223359418926,0.33397320040427386,2.9329233500656075e-4,0.13430559327046498,
06,California,2017,17.47017806012416,0.026683685533259487,0.2901743233932654,2.876590904888927e-4,0.16775110220348974,-0.017853100990119945
54,West Virginia,2020,16.45476287696481,-0.02918252625852974,-0.3130353838195852,2.808967295412732e-4,0.14466061389913185,0.07980674000996983
54,West Virginia,2016,16.444974492454147,0.03079560277598692,0.3280651893637872,2.792646568889609e-4,0.13276523433756146,-0.02144670486377885
36,New York,2018,17.470031344549586,0.02934612570507764,0.3142275230487694,2.760508580722912e-4,0.1415941575421202,-0.0687215288417776
41,Oregon,2016,16.80107996190226,0.025051482109756343,0.2734625019001859,2.6710409816701515e-4,0.1740555370066674,-0.03813460443119181
33,New Hampshire,2019,15.537367535058126,-0.029917843148008064,-0.3187049277888529,2.6343787225513297e-4,0.13271353923500454,-0.0038188123128644206
36,New York,2020,17.447548908307756,-0.02926159528295886,-0.31238827367778965,2.613566517748949e-4,0.1364527326435199,-0.06486943022249692
46,South Dakota,2016,15.769736787412707,-0.02997757717430008,-0.31891599979140567,2.584967152947911e-4,0.13039905067060256,-0.03398501970911921
06,California,2023,17.512211361260853,0.028992623940073195,0.30929805566716084,2.535582066619668e-4,0.13523077286835908,-0.004993288598096633
51,Virginia,2020,17.758781279899477,0.028906206312692067,0.3081546781901161,2.4901479088590276e-4,0.1339873668754195,0.00566283140346166
01,Alabama,2015,17.408303054787417,-0.02890953288389137,-0.30812644615896506,2.4820117965842435e-4,0.13362929093463677,
53,Washington,2017,16.546914110322444,0.02860638767475231,0.30484226593069597,2.4230445383160382e-4,0.133327054866959,0.038626373370132125
05,Arkansas,2022,17.30367615937464,-0.028699311624235214,-0.3056046607035326,2.4079754112495938e-4,0.132034275946191,0.07242462433656101
53,Washington,2023,16.56053366813141,0.02756561207264757,0.2946623413164083,2.3694037060489485e-4,0.1386779380848012,0.03482615962594834
05,Arkansas,2015,17.168293795804594,-0.02774721714373034,-0.29628689315984524,2.358730098837568e-4,0.1368355455751429,
24,Maryland,2019,17.0335355269621,0.028466022903348116,0.3029813117761866,2.350355178379827e-4,0.13123669736333868,-0.07625296209262528
34,New Jersey,2022,16.66764162271552,0.02706739254679065,0.289775066259757,2.341572584309693e-4,0.14128237459093154,0.01592780206202773
47,Tennessee,2018,17.65227811866347,-0.02788531419056117,-0.2969778877164091,2.2787125626023234e-4,0.13227438426731053,0.003702912921154226
48,Texas,2020,19.02935737695791,0.027900196066006334,0.2970722240127706,2.2727174530735487e-4,0.13189955819471327,0.03620030079164737
55,Wisconsin,2021,17.089522569588027,-0.027521019722577995,-0.29320049768748546,2.2328412433370257e-4,0.13288000920096424,-0.053342039906704004
05,Arkansas,2023,17.339633782403027,-0.027615662972273223,-0.294068718818392,2.2299925223188792e-4,0.13205371094340554,-0.028699311624235214
55,Wisconsin,2016,17.049383697318117,-0.027069895719912133,-0.2888676614545071,2.2209162638940478e-4,0.13571917817273435,-0.09241117818493762
01,Alabama,2017,17.415406426757585,0.02710818160254089,0.2887971066374729,2.1656972945042384e-4,0.13284914045022583,0.018843520421703
23,Maine,2021,15.335776700621292,0.027296366058994617,0.2904697928730502,2.1532076020903528e-4,0.13086492033319416,0.04785619624623225
19,Iowa,2017,17.445253311374284,0.026096846625726026,0.2782082721675078,2.029983225905755e-4,0.13400466980894343,-0.05034494872735548
20,Kansas,2023,16.7201511439422,0.02388293788261427,0.25738326004925666,2.021786539472021e-4,0.15258828183622403,0.09463283353955576
12,Florida,2016,18.095741798619574,0.02518429164674332,0.26901336150129956,1.954361011125576e-4,0.13743597836147614,0.008592069574339632
12,Florida,2022,18.30210494264019,0.025363419589991748,0.27062769678041915,1.9461321908214725e-4,0.13552847664608564,-0.010582166969563976
27,Minnesota,2022,15.935673542336211,0.025768298576731914,0.27425102515379585,1.9239502554694305e-4,0.13113054369848154,0.07362265774392018
19,Iowa,2021,17.412888219044106,-0.02503202322184627,-0.26681876242534014,1.8632236393449037e-4,0.13375899692981322,0.058232509637027474
35,New Mexico,2022,15.410117926299437,-0.023910284217492875,-0.256254954471028,1.8594358674914733e-4,0.14315059949934447,-0.11206674050274047
33,New Hampshire,2017,15.437179947439171,0.02506430770289987,0.26707985663334183,1.858198132837028e-4,0.13322032296972375,0.10369412338260613
54,West Virginia,2015,16.54500746393026,-0.02144670486377885,-0.23195555402531645,1.7192132697829991e-4,0.1586219831450574,
27,Minnesota,2015,15.843298211870067,0.023768684284506385,0.2535472116492186,1.7018006963472594e-4,0.135087510836793,
40,Oklahoma,2023,17.468641113796238,0.023170116075110443,0.2471746075512012,1.6185404260301737e-4,0.13517492289092936,0.05472612226873355
38,North Dakota,2020,12.903681245170675,0.022667248307697244,0.2422902367003392,1.6009390084405182e-4,0.13859906728403132,-0.17650366394102995
30,Montana,2017,14.781838224954509,0.02321352662351271,0.24721348375593666,1.5780484638022849e-4,0.1322042872511248,0.04404270469709389
20,Kansas,2017,16.628649368074548,-0.021973702297559138,-0.2352716047168271,1.546164742972172e-4,0.14148674430658836,-0.046749398206835255
23,Maine,2019,15.296650475326503,0.02293747941404548,0.24409042443754583,1.5209732710958328e-4,0.1309005794190165,-0.040662640985831305
55,Wisconsin,2023,17.110634231751572,0.022692098935805257,0.24146696739114656,1.48730294861754e-4,0.13081255793897711,0.04853865563068619
42,Pennsylvania,2017,18.28765842102345,0.0220907622216345,0.23542536139242298,1.446682049792624e-4,0.13344831221631825,-0.03719871533064195
17,Illinois,2022,17.719689962591456,0.02174650596995248,0.23172097125164906,1.3982883880171563e-4,0.13318212523360753,0.041428830664372085
46,South Dakota,2019,15.732611913021849,0.020200419461138572,0.21710855626668246,1.3876425538506817e-4,0.147986534757455,-0.00504953714088074
13,Georgia,2016,17.779186637577723,0.021597387554289218,0.2301360487992786,1.3795872717800405e-4,0.1332123794448225,-0.0354371123592365
53,Washington,2015,16.48883054785632,-0.020078025284831245,-0.21585306378076122,1.37679211652569e-4,0.14845986741513212,
29,Missouri,2017,18.14918639503685,-0.021535329862860983,-0.22940271733084908,1.364347234208456e-4,0.13266773462562664,-0.045456700367051656
18,Indiana,2018,17.712330440696373,0.021185194373593657,0.22570793742489864,1.323840754796523e-4,0.13293670130085242,-0.0024090535545303613
27,Minnesota,2018,15.879044808927627,-0.0210160633881149,-0.22390051481266066,1.3022426498145878e-4,0.1328941485938978,-0.07967228578563389
40,Oklahoma,2020,17.48201199429541,-0.02105154014453214,-0.22409512276646146,1.2884640314669656e-4,0.1314746440472621,-0.012147435187136985
09,Connecticut,2018,16.089916802318147,-0.02101139555059836,-0.22367536323284862,1.2843036120788624e-4,0.13153352823236816,0.007521315284608429
31,Nebraska,2018,15.757592622202871,0.01236298726655348,0.1433241291895294,1.2727720378493635e-4,0.2677021109730912,-0.01032170443903341
49,Utah,2019,16.21561130893629,-0.020554616841842233,-0.21923276919921109,1.2698378402836328e-4,0.13485800500017786,-5.598240923447981e-4
