fhwa_state_token,year,highway_capital_outlays_nominal_thousand_usd,highway_construction_preservation_nominal_thousand_usd,state_fips,fhwa_reported_year,fhwa_footnote,fhwa_year_matches,fhwa_provenance
Nebraska,2015,490154,426724,31,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Nebraska,2016,572870,504521,31,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Nebraska,2017,545976,477676,31,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Nebraska,2018,546366,462285,31,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Nebraska,2019,483546,419079,31,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Nebraska,2020,638239,532560,31,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Nebraska,2021,595457,513020,31,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Nebraska,2022,668685,596603,31,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Nebraska,2023,831469,744029,31,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Nevada,2015,443125,229598,32,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Nevada,2016,600834,430504,32,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Nevada,2017,732140,549308,32,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Nevada,2018,762411,605986,32,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Nevada,2019,690578,530156,32,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Nevada,2020,486705,352765,32,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Nevada,2021,555653,431487,32,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Nevada,2022,649197,477398,32,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Nevada,2023,715421,543192,32,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Hampshire,2015,311666,274188,33,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Hampshire,2016,239972,206661,33,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Hampshire,2017,260665,240199,33,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Hampshire,2018,279037,246996,33,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Hampshire,2019,273146,243390,33,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Hampshire,2020,283372,253924,33,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Hampshire,2021,235818,203724,33,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Hampshire,2022,204976,177270,33,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Hampshire,2023,282162,255017,33,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Jersey,2015,3080659,2834567,34,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Jersey,2016,2631624,2347943,34,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Jersey,2017,2301582,2051341,34,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Jersey,2018,2932895,2638862,34,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Jersey,2019,2944934,2624942,34,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Jersey,2020,2760187,2501185,34,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Jersey,2021,2465160,2188054,34,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Jersey,2022,1912849,1725449,34,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Jersey,2023,2974261,2756460,34,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Mexico,2015,445814,427654,35,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Mexico,2016,392440,374618,35,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Mexico,2017,381462,363798,35,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Mexico,2018,439747,414266,35,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Mexico,2019,435393,412161,35,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Mexico,2020,474163,454834,35,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Mexico,2021,664292,640442,35,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Mexico,2022,607404,574514,35,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New Mexico,2023,710034,676752,35,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New York,2015,4296048,3861353,36,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New York,2016,4288149,3928506,36,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New York,2017,4018762,3407402,36,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New York,2018,2895878,2332839,36,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New York,2019,3937980,3537715,36,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New York,2020,4274851,3608225,36,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New York,2021,3669404,2841479,36,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New York,2022,3596634,2865949,36,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
New York,2023,4428338,2802017,36,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
North Carolina,2015,2372864,1987151,37,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
North Carolina,2016,2676904,2145501,37,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
North Carolina,2017,3069561,2400061,37,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
North Carolina,2018,3835043,3001298,37,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
North Carolina,2019,4844323,3765243,37,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
North Carolina,2020,4558684,3583028,37,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
North Carolina,2021,3901128,3200600,37,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
North Carolina,2022,4403076,3301971,37,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
North Carolina,2023,4815068,3197827,37,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
North Dakota,2015,651295,559589,38,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
North Dakota,2016,549947,442864,38,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
North Dakota,2017,613462,520899,38,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
North Dakota,2018,263882,204518,38,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
North Dakota,2019,376287,300592,38,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
North Dakota,2020,372599,328440,38,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
North Dakota,2021,382065,321732,38,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
North Dakota,2022,428934,371041,38,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
North Dakota,2023,628016,528629,38,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Ohio,2015,2732780,2330963,39,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Ohio,2016,2665280,2333164,39,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Ohio,2017,2406441,2075466,39,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Ohio,2018,2098321,1804035,39,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Ohio,2019,1970380,1630763,39,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Ohio,2020,2223112,1806581,39,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Ohio,2021,2324962,1985421,39,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Ohio,2022,1665471,1435424,39,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Ohio,2023,2090265,399476,39,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Oklahoma,2015,1108668,949207,40,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Oklahoma,2016,1450103,1294357,40,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Oklahoma,2017,1593750,1469594,40,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Oklahoma,2018,1334489,1248318,40,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Oklahoma,2019,1360030,1166790,40,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Oklahoma,2020,1491475,1327037,40,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Oklahoma,2021,1449120,1287790,40,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Oklahoma,2022,1550535,1337660,40,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Oklahoma,2023,1530893,1313997,40,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Oregon,2015,628405,510737,41,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Oregon,2016,544865,426281,41,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Oregon,2017,924356,803428,41,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Oregon    3/,2018,924356,803428,41,2017,3,FALSE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Oregon    (3),2019,924356,803428,41,2017,3,FALSE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Oregon,2020,1219205,1043418,41,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Oregon,2021,620120,394770,41,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Oregon,2022,860112,603733,41,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Oregon,2023,1021762,723000,41,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Pennsylvania,2015,3551258,3074062,42,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Pennsylvania,2016,4658248,4020083,42,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Pennsylvania,2017,3356765,2854220,42,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Pennsylvania,2018,4126697,3531382,42,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Pennsylvania,2019,3817048,3239347,42,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Pennsylvania,2020,3719359,3116874,42,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Pennsylvania,2021,3854349,3352825,42,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Pennsylvania,2022,3108224,2521212,42,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Pennsylvania,2023,4094391,3446674,42,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Rhode Island  4/,2015,246706,194665,44,2013,4,FALSE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Rhode Island,2016,270486,199711,44,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Rhode Island,2017,187377,124872,44,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Rhode Island,2018,258238,169403,44,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Rhode Island,2019,356087,304380,44,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Rhode Island,2020,402173,344717,44,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Rhode Island,2021,400682,350293,44,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Rhode Island,2022,365183,312313,44,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Rhode Island,2023,459574,403096,44,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
South Carolina,2015,651335,537199,45,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
South Carolina,2016,741114,442701,45,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
South Carolina,2017,1071722,865537,45,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
South Carolina,2018,1217025,982493,45,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
South Carolina,2019,1903048,1652730,45,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
South Carolina,2020,2109007,1907712,45,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
South Carolina,2021,1478612,1206979,45,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
South Carolina,2022,1602861,942929,45,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
South Carolina,2023,1742815,1424656,45,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
South Dakota,2015,314200,284809,46,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
South Dakota,2016,326422,299033,46,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
South Dakota,2017,263593,235840,46,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
South Dakota,2018,217789,190411,46,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
South Dakota,2019,245906,219631,46,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
South Dakota,2020,445520,397765,46,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
South Dakota,2021,515216,459609,46,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
South Dakota,2022,490124,444035,46,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
South Dakota,2023,607119,548856,46,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Tennessee,2015,1033817,761910,47,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Tennessee,2016,1016158,750517,47,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Tennessee,2017,989681,719640,47,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Tennessee,2018,1124711,828078,47,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Tennessee,2019,1172329,825179,47,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Tennessee,2020,1369145,1002154,47,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Tennessee,2021,1275147,920647,47,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Tennessee,2022,1370242,979627,47,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Tennessee,2023,1648160,1200013,47,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Texas,2015,11847072,10212266,48,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Texas,2016,7175281,5631975,48,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Texas,2017,8716364,6913916,48,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Texas,2018,8207169,6601029,48,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Texas,2019,9622499,7749851,48,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Texas,2020,11374193,9336557,48,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Texas,2021,11276573,9464358,48,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Texas,2022,9857146,8277977,48,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Texas,2023,11217009,9716446,48,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Utah,2015,459847,378573,49,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Utah,2016,456922,358602,49,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Utah,2017,563953,435632,49,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Utah,2018,880398,657978,49,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Utah,2019,938924,659566,49,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Utah,2020,1160963,850133,49,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Utah,2021,1256642,1052679,49,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Utah,2022,1175592,974846,49,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Utah,2023,911022,631448,49,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Vermont,2015,203602,187230,50,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Vermont,2016,183444,165119,50,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Vermont,2017,180091,161495,50,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Vermont,2018,209814,190244,50,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Vermont,2019,194913,171379,50,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Vermont,2020,216302,191806,50,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Vermont,2021,226002,206748,50,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Vermont,2022,228791,208782,50,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Vermont,2023,278480,258972,50,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Virginia,2015,1833512,1402387,51,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Virginia,2016,2014981,1605020,51,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Virginia,2017,1887760,1480545,51,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Virginia,2018,2553033,2230230,51,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Virginia,2019,1530009,1241013,51,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Virginia,2020,1792628,1485616,51,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Virginia,2021,2249323,1939337,51,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Virginia,2022,2069884,1744720,51,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Virginia,2023,2471744,2171713,51,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Washington,2015,2363603,2116077,53,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Washington,2016,1930114,1479023,53,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Washington,2017,2095538,1655980,53,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Washington,2018,1749709,1282480,53,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Washington,2019,1807166,1331915,53,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Washington,2020,1801997,1317082,53,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Washington,2021,1798184,1400618,53,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Washington,2022,1748297,1268780,53,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Washington,2023,2167506,1624065,53,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
West Virginia,2015,654041,501198,54,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
West Virginia,2016,830046,650847,54,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
West Virginia,2017,817454,615915,54,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
West Virginia,2018,1877397,1696385,54,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
West Virginia,2019,910892,746030,54,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
West Virginia,2020,1393312,1222107,54,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
West Virginia,2021,770440,626154,54,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
West Virginia,2022,1188666,992342,54,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
West Virginia,2023,1271908,1092940,54,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Wisconsin,2015,1376476,1144880,55,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Wisconsin,2016,1553075,1366327,55,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Wisconsin,2017,1279547,1104140,55,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Wisconsin,2018,973102,830613,55,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Wisconsin,2019,1384617,1266099,55,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Wisconsin,2020,1545692,1419488,55,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Wisconsin,2021,1179831,1033733,55,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Wisconsin,2022,1266752,1133093,55,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Wisconsin,2023,1518576,1388141,55,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Wyoming,2015,407365,358548,56,2015,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Wyoming,2016,313317,263772,56,2016,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Wyoming,2017,320608,268571,56,2017,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Wyoming,2018,346583,290601,56,2018,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Wyoming,2019,374234,322714,56,2019,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Wyoming,2020,430059,367188,56,2020,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Wyoming,2021,384914,324545,56,2021,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Wyoming,2022,443316,379789,56,2022,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
Wyoming,2023,555303,499509,56,2023,,TRUE,legacy_parsed_archive; HTML footnotes verified; 2023 original reconciled
